KT_USC,WOJEWÓDZTWO,POWIAT,GMINA,IMIĘ_PIERWSZE,PŁEĆ,LICZBA_WYSTĄPIEŃ
1008021,ŁÓDZKIE,PABIANICKI,PABIANICE,LUIZA,KOBIETA,2
1008021,ŁÓDZKIE,PABIANICKI,PABIANICE,ROZALIA,KOBIETA,2
1008021,ŁÓDZKIE,PABIANICKI,PABIANICE,ALEKSANDER,MĘŻCZYZNA,11
1008021,ŁÓDZKIE,PABIANICKI,PABIANICE,LEON,MĘŻCZYZNA,10
1008021,ŁÓDZKIE,PABIANICKI,PABIANICE,OLIWIER,MĘŻCZYZNA,10
1008021,ŁÓDZKIE,PABIANICKI,PABIANICE,NIKODEM,MĘŻCZYZNA,8
1008021,ŁÓDZKIE,PABIANICKI,PABIANICE,ANTONI,MĘŻCZYZNA,8
1008021,ŁÓDZKIE,PABIANICKI,PABIANICE,FILIP,MĘŻCZYZNA,7
1008021,ŁÓDZKIE,PABIANICKI,PABIANICE,ADAM,MĘŻCZYZNA,7
1008021,ŁÓDZKIE,PABIANICKI,PABIANICE,MIŁOSZ,MĘŻCZYZNA,7
1008021,ŁÓDZKIE,PABIANICKI,PABIANICE,OSKAR,MĘŻCZYZNA,6
1008021,ŁÓDZKIE,PABIANICKI,PABIANICE,FRANCISZEK,MĘŻCZYZNA,6
1008021,ŁÓDZKIE,PABIANICKI,PABIANICE,IGNACY,MĘŻCZYZNA,6
1008021,ŁÓDZKIE,PABIANICKI,PABIANICE,NATAN,MĘŻCZYZNA,5
1008021,ŁÓDZKIE,PABIANICKI,PABIANICE,MIKOŁAJ,MĘŻCZYZNA,5
1008021,ŁÓDZKIE,PABIANICKI,PABIANICE,JAN,MĘŻCZYZNA,5
1008021,ŁÓDZKIE,PABIANICKI,PABIANICE,MAKSYMILIAN,MĘŻCZYZNA,4
1008021,ŁÓDZKIE,PABIANICKI,PABIANICE,STANISŁAW,MĘŻCZYZNA,4
1008021,ŁÓDZKIE,PABIANICKI,PABIANICE,WOJCIECH,MĘŻCZYZNA,4
1008021,ŁÓDZKIE,PABIANICKI,PABIANICE,MARCEL,MĘŻCZYZNA,4
1008021,ŁÓDZKIE,PABIANICKI,PABIANICE,JULIAN,MĘŻCZYZNA,4
1008021,ŁÓDZKIE,PABIANICKI,PABIANICE,SZYMON,MĘŻCZYZNA,3
1008021,ŁÓDZKIE,PABIANICKI,PABIANICE,KAROL,MĘŻCZYZNA,3
1008021,ŁÓDZKIE,PABIANICKI,PABIANICE,PIOTR,MĘŻCZYZNA,3
1008021,ŁÓDZKIE,PABIANICKI,PABIANICE,WIKTOR,MĘŻCZYZNA,3
1008021,ŁÓDZKIE,PABIANICKI,PABIANICE,ALAN,MĘŻCZYZNA,3
1008021,ŁÓDZKIE,PABIANICKI,PABIANICE,JAKUB,MĘŻCZYZNA,3
1008021,ŁÓDZKIE,PABIANICKI,PABIANICE,LEO,MĘŻCZYZNA,2
1008021,ŁÓDZKIE,PABIANICKI,PABIANICE,BARTŁOMIEJ,MĘŻCZYZNA,2
1008021,ŁÓDZKIE,PABIANICKI,PABIANICE,OLIVER,MĘŻCZYZNA,2
1008021,ŁÓDZKIE,PABIANICKI,PABIANICE,BRUNO,MĘŻCZYZNA,2
1008021,ŁÓDZKIE,PABIANICKI,PABIANICE,IGOR,MĘŻCZYZNA,2
1008021,ŁÓDZKIE,PABIANICKI,PABIANICE,CEZARY,MĘŻCZYZNA,2
1008021,ŁÓDZKIE,PABIANICKI,PABIANICE,FABIAN,MĘŻCZYZNA,2
1008021,ŁÓDZKIE,PABIANICKI,PABIANICE,TOBIASZ,MĘŻCZYZNA,2
1008021,ŁÓDZKIE,PABIANICKI,PABIANICE,ARTUR,MĘŻCZYZNA,2
1008021,ŁÓDZKIE,PABIANICKI,PABIANICE,TADEUSZ,MĘŻCZYZNA,2
1008021,ŁÓDZKIE,PABIANICKI,PABIANICE,HUBERT,MĘŻCZYZNA,2
1008021,ŁÓDZKIE,PABIANICKI,PABIANICE,KACPER,MĘŻCZYZNA,2
1008021,ŁÓDZKIE,PABIANICKI,PABIANICE,TYMON,MĘŻCZYZNA,2
1012011,ŁÓDZKIE,RADOMSZCZAŃSKI,RADOMSKO,ZOFIA,KOBIETA,16
1012011,ŁÓDZKIE,RADOMSZCZAŃSKI,RADOMSKO,MAJA,KOBIETA,14
1012011,ŁÓDZKIE,RADOMSZCZAŃSKI,RADOMSKO,HANNA,KOBIETA,13
1012011,ŁÓDZKIE,RADOMSZCZAŃSKI,RADOMSKO,LENA,KOBIETA,12
1012011,ŁÓDZKIE,RADOMSZCZAŃSKI,RADOMSKO,IGA,KOBIETA,12
1012011,ŁÓDZKIE,RADOMSZCZAŃSKI,RADOMSKO,LAURA,KOBIETA,10
1012011,ŁÓDZKIE,RADOMSZCZAŃSKI,RADOMSKO,OLIWIA,KOBIETA,9
1012011,ŁÓDZKIE,RADOMSZCZAŃSKI,RADOMSKO,POLA,KOBIETA,9
1012011,ŁÓDZKIE,RADOMSZCZAŃSKI,RADOMSKO,ZUZANNA,KOBIETA,8
1012011,ŁÓDZKIE,RADOMSZCZAŃSKI,RADOMSKO,MICHALINA,KOBIETA,8
1012011,ŁÓDZKIE,RADOMSZCZAŃSKI,RADOMSKO,AMELIA,KOBIETA,8
1012011,ŁÓDZKIE,RADOMSZCZAŃSKI,RADOMSKO,NELA,KOBIETA,7
1012011,ŁÓDZKIE,RADOMSZCZAŃSKI,RADOMSKO,KLARA,KOBIETA,7
1012011,ŁÓDZKIE,RADOMSZCZAŃSKI,RADOMSKO,HELENA,KOBIETA,7
1012011,ŁÓDZKIE,RADOMSZCZAŃSKI,RADOMSKO,JULIA,KOBIETA,7
1012011,ŁÓDZKIE,RADOMSZCZAŃSKI,RADOMSKO,ANTONINA,KOBIETA,7
1012011,ŁÓDZKIE,RADOMSZCZAŃSKI,RADOMSKO,LILIANA,KOBIETA,6
1012011,ŁÓDZKIE,RADOMSZCZAŃSKI,RADOMSKO,WIKTORIA,KOBIETA,6
1012011,ŁÓDZKIE,RADOMSZCZAŃSKI,RADOMSKO,ALICJA,KOBIETA,5
1012011,ŁÓDZKIE,RADOMSZCZAŃSKI,RADOMSKO,EMILIA,KOBIETA,5
1012011,ŁÓDZKIE,RADOMSZCZAŃSKI,RADOMSKO,MILENA,KOBIETA,5
1012011,ŁÓDZKIE,RADOMSZCZAŃSKI,RADOMSKO,MARCELINA,KOBIETA,4
1012011,ŁÓDZKIE,RADOMSZCZAŃSKI,RADOMSKO,RÓŻA,KOBIETA,4
1012011,ŁÓDZKIE,RADOMSZCZAŃSKI,RADOMSKO,BLANKA,KOBIETA,4
1012011,ŁÓDZKIE,RADOMSZCZAŃSKI,RADOMSKO,AURELIA,KOBIETA,4
1012011,ŁÓDZKIE,RADOMSZCZAŃSKI,RADOMSKO,MARIA,KOBIETA,4
1012011,ŁÓDZKIE,RADOMSZCZAŃSKI,RADOMSKO,NATALIA,KOBIETA,4
1012011,ŁÓDZKIE,RADOMSZCZAŃSKI,RADOMSKO,ŁUCJA,KOBIETA,4
1012011,ŁÓDZKIE,RADOMSZCZAŃSKI,RADOMSKO,LILIANNA,KOBIETA,4
1012011,ŁÓDZKIE,RADOMSZCZAŃSKI,RADOMSKO,SARA,KOBIETA,4
1012011,ŁÓDZKIE,RADOMSZCZAŃSKI,RADOMSKO,NADIA,KOBIETA,3
1012011,ŁÓDZKIE,RADOMSZCZAŃSKI,RADOMSKO,JAGODA,KOBIETA,3
1012011,ŁÓDZKIE,RADOMSZCZAŃSKI,RADOMSKO,ANNA,KOBIETA,3
1012011,ŁÓDZKIE,RADOMSZCZAŃSKI,RADOMSKO,WERONIKA,KOBIETA,3
1012011,ŁÓDZKIE,RADOMSZCZAŃSKI,RADOMSKO,KORNELIA,KOBIETA,3
1012011,ŁÓDZKIE,RADOMSZCZAŃSKI,RADOMSKO,NIKOLA,KOBIETA,3
1012011,ŁÓDZKIE,RADOMSZCZAŃSKI,RADOMSKO,GABRIELA,KOBIETA,3
1012011,ŁÓDZKIE,RADOMSZCZAŃSKI,RADOMSKO,KAJA,KOBIETA,3
1012011,ŁÓDZKIE,RADOMSZCZAŃSKI,RADOMSKO,BIANKA,KOBIETA,3
1012011,ŁÓDZKIE,RADOMSZCZAŃSKI,RADOMSKO,ROZALIA,KOBIETA,2
1012011,ŁÓDZKIE,RADOMSZCZAŃSKI,RADOMSKO,ADA,KOBIETA,2
1012011,ŁÓDZKIE,RADOMSZCZAŃSKI,RADOMSKO,JOANNA,KOBIETA,2
1012011,ŁÓDZKIE,RADOMSZCZAŃSKI,RADOMSKO,ALISA,KOBIETA,2
1012011,ŁÓDZKIE,RADOMSZCZAŃSKI,RADOMSKO,MIA,KOBIETA,2
1012011,ŁÓDZKIE,RADOMSZCZAŃSKI,RADOMSKO,ANASTAZJA,KOBIETA,2
1012011,ŁÓDZKIE,RADOMSZCZAŃSKI,RADOMSKO,NIKODEM,MĘŻCZYZNA,18
1012011,ŁÓDZKIE,RADOMSZCZAŃSKI,RADOMSKO,ALEKSANDER,MĘŻCZYZNA,18
1012011,ŁÓDZKIE,RADOMSZCZAŃSKI,RADOMSKO,FRANCISZEK,MĘŻCZYZNA,17
1012011,ŁÓDZKIE,RADOMSZCZAŃSKI,RADOMSKO,ANTONI,MĘŻCZYZNA,15
1012011,ŁÓDZKIE,RADOMSZCZAŃSKI,RADOMSKO,TYMON,MĘŻCZYZNA,15
1012011,ŁÓDZKIE,RADOMSZCZAŃSKI,RADOMSKO,JAN,MĘŻCZYZNA,13
1012011,ŁÓDZKIE,RADOMSZCZAŃSKI,RADOMSKO,JAKUB,MĘŻCZYZNA,12
1012011,ŁÓDZKIE,RADOMSZCZAŃSKI,RADOMSKO,STANISŁAW,MĘŻCZYZNA,11
1012011,ŁÓDZKIE,RADOMSZCZAŃSKI,RADOMSKO,LEON,MĘŻCZYZNA,11
1012011,ŁÓDZKIE,RADOMSZCZAŃSKI,RADOMSKO,WIKTOR,MĘŻCZYZNA,10
1012011,ŁÓDZKIE,RADOMSZCZAŃSKI,RADOMSKO,SZYMON,MĘŻCZYZNA,10
1012011,ŁÓDZKIE,RADOMSZCZAŃSKI,RADOMSKO,KACPER,MĘŻCZYZNA,10
1012011,ŁÓDZKIE,RADOMSZCZAŃSKI,RADOMSKO,MARCEL,MĘŻCZYZNA,8
1012011,ŁÓDZKIE,RADOMSZCZAŃSKI,RADOMSKO,WOJCIECH,MĘŻCZYZNA,8
1012011,ŁÓDZKIE,RADOMSZCZAŃSKI,RADOMSKO,OSKAR,MĘŻCZYZNA,8
1012011,ŁÓDZKIE,RADOMSZCZAŃSKI,RADOMSKO,FILIP,MĘŻCZYZNA,7
1012011,ŁÓDZKIE,RADOMSZCZAŃSKI,RADOMSKO,MIŁOSZ,MĘŻCZYZNA,6
1012011,ŁÓDZKIE,RADOMSZCZAŃSKI,RADOMSKO,KSAWERY,MĘŻCZYZNA,6
1012011,ŁÓDZKIE,RADOMSZCZAŃSKI,RADOMSKO,OLIWIER,MĘŻCZYZNA,6
1012011,ŁÓDZKIE,RADOMSZCZAŃSKI,RADOMSKO,MAKSYMILIAN,MĘŻCZYZNA,6
1012011,ŁÓDZKIE,RADOMSZCZAŃSKI,RADOMSKO,IGNACY,MĘŻCZYZNA,6
1012011,ŁÓDZKIE,RADOMSZCZAŃSKI,RADOMSKO,NATAN,MĘŻCZYZNA,5
1012011,ŁÓDZKIE,RADOMSZCZAŃSKI,RADOMSKO,BARTOSZ,MĘŻCZYZNA,5
1012011,ŁÓDZKIE,RADOMSZCZAŃSKI,RADOMSKO,MIKOŁAJ,MĘŻCZYZNA,4
1012011,ŁÓDZKIE,RADOMSZCZAŃSKI,RADOMSKO,GABRIEL,MĘŻCZYZNA,4
1012011,ŁÓDZKIE,RADOMSZCZAŃSKI,RADOMSKO,MARCIN,MĘŻCZYZNA,3
1012011,ŁÓDZKIE,RADOMSZCZAŃSKI,RADOMSKO,LEO,MĘŻCZYZNA,3
1012011,ŁÓDZKIE,RADOMSZCZAŃSKI,RADOMSKO,ALAN,MĘŻCZYZNA,3
1012011,ŁÓDZKIE,RADOMSZCZAŃSKI,RADOMSKO,KUBA,MĘŻCZYZNA,3
1012011,ŁÓDZKIE,RADOMSZCZAŃSKI,RADOMSKO,KONSTANTY,MĘŻCZYZNA,3
1012011,ŁÓDZKIE,RADOMSZCZAŃSKI,RADOMSKO,CEZARY,MĘŻCZYZNA,3
1012011,ŁÓDZKIE,RADOMSZCZAŃSKI,RADOMSKO,GRZEGORZ,MĘŻCZYZNA,3
1012011,ŁÓDZKIE,RADOMSZCZAŃSKI,RADOMSKO,ARTUR,MĘŻCZYZNA,3
1012011,ŁÓDZKIE,RADOMSZCZAŃSKI,RADOMSKO,IGOR,MĘŻCZYZNA,3
1012011,ŁÓDZKIE,RADOMSZCZAŃSKI,RADOMSKO,KORNEL,MĘŻCZYZNA,2
1012011,ŁÓDZKIE,RADOMSZCZAŃSKI,RADOMSKO,PRZEMYSŁAW,MĘŻCZYZNA,2
1012011,ŁÓDZKIE,RADOMSZCZAŃSKI,RADOMSKO,OLEK,MĘŻCZYZNA,2
1012011,ŁÓDZKIE,RADOMSZCZAŃSKI,RADOMSKO,ADAM,MĘŻCZYZNA,2
1012011,ŁÓDZKIE,RADOMSZCZAŃSKI,RADOMSKO,JULIAN,MĘŻCZYZNA,2
1012011,ŁÓDZKIE,RADOMSZCZAŃSKI,RADOMSKO,DAVID,MĘŻCZYZNA,2
1012011,ŁÓDZKIE,RADOMSZCZAŃSKI,RADOMSKO,KAMIL,MĘŻCZYZNA,2
1012011,ŁÓDZKIE,RADOMSZCZAŃSKI,RADOMSKO,FABIAN,MĘŻCZYZNA,2
1012011,ŁÓDZKIE,RADOMSZCZAŃSKI,RADOMSKO,MICHAŁ,MĘŻCZYZNA,2
1012011,ŁÓDZKIE,RADOMSZCZAŃSKI,RADOMSKO,PIOTR,MĘŻCZYZNA,2
1012011,ŁÓDZKIE,RADOMSZCZAŃSKI,RADOMSKO,ALEX,MĘŻCZYZNA,2
1012011,ŁÓDZKIE,RADOMSZCZAŃSKI,RADOMSKO,MATEUSZ,MĘŻCZYZNA,2
1012011,ŁÓDZKIE,RADOMSZCZAŃSKI,RADOMSKO,MILAN,MĘŻCZYZNA,2
1012011,ŁÓDZKIE,RADOMSZCZAŃSKI,RADOMSKO,TEODOR,MĘŻCZYZNA,2
1013011,ŁÓDZKIE,RAWSKI,RAWA MAZOWIECKA,HANNA,KOBIETA,10
1013011,ŁÓDZKIE,RAWSKI,RAWA MAZOWIECKA,AMELIA,KOBIETA,9
1013011,ŁÓDZKIE,RAWSKI,RAWA MAZOWIECKA,MAJA,KOBIETA,9
1013011,ŁÓDZKIE,RAWSKI,RAWA MAZOWIECKA,ZUZANNA,KOBIETA,8
1013011,ŁÓDZKIE,RAWSKI,RAWA MAZOWIECKA,ZOFIA,KOBIETA,7
1013011,ŁÓDZKIE,RAWSKI,RAWA MAZOWIECKA,OLIWIA,KOBIETA,6
1013011,ŁÓDZKIE,RAWSKI,RAWA MAZOWIECKA,LENA,KOBIETA,6
1013011,ŁÓDZKIE,RAWSKI,RAWA MAZOWIECKA,JULIA,KOBIETA,6
1013011,ŁÓDZKIE,RAWSKI,RAWA MAZOWIECKA,KORNELIA,KOBIETA,5
1013011,ŁÓDZKIE,RAWSKI,RAWA MAZOWIECKA,DIANA,KOBIETA,4
1013011,ŁÓDZKIE,RAWSKI,RAWA MAZOWIECKA,NELA,KOBIETA,4
1013011,ŁÓDZKIE,RAWSKI,RAWA MAZOWIECKA,POLA,KOBIETA,4
1013011,ŁÓDZKIE,RAWSKI,RAWA MAZOWIECKA,WIKTORIA,KOBIETA,4
1013011,ŁÓDZKIE,RAWSKI,RAWA MAZOWIECKA,LAURA,KOBIETA,4
1013011,ŁÓDZKIE,RAWSKI,RAWA MAZOWIECKA,NIKOLA,KOBIETA,4
1013011,ŁÓDZKIE,RAWSKI,RAWA MAZOWIECKA,IGA,KOBIETA,4
1013011,ŁÓDZKIE,RAWSKI,RAWA MAZOWIECKA,JAGODA,KOBIETA,4
1013011,ŁÓDZKIE,RAWSKI,RAWA MAZOWIECKA,GABRIELA,KOBIETA,4
1013011,ŁÓDZKIE,RAWSKI,RAWA MAZOWIECKA,NATALIA,KOBIETA,4
1013011,ŁÓDZKIE,RAWSKI,RAWA MAZOWIECKA,NADIA,KOBIETA,3
1013011,ŁÓDZKIE,RAWSKI,RAWA MAZOWIECKA,GAJA,KOBIETA,3
1013011,ŁÓDZKIE,RAWSKI,RAWA MAZOWIECKA,MARIA,KOBIETA,3
1013011,ŁÓDZKIE,RAWSKI,RAWA MAZOWIECKA,MICHALINA,KOBIETA,3
1013011,ŁÓDZKIE,RAWSKI,RAWA MAZOWIECKA,ANTONINA,KOBIETA,3
1013011,ŁÓDZKIE,RAWSKI,RAWA MAZOWIECKA,WERONIKA,KOBIETA,2
1013011,ŁÓDZKIE,RAWSKI,RAWA MAZOWIECKA,ŁUCJA,KOBIETA,2
1013011,ŁÓDZKIE,RAWSKI,RAWA MAZOWIECKA,LIWIA,KOBIETA,2
1013011,ŁÓDZKIE,RAWSKI,RAWA MAZOWIECKA,LILIANA,KOBIETA,2
1013011,ŁÓDZKIE,RAWSKI,RAWA MAZOWIECKA,EMILIA,KOBIETA,2
1013011,ŁÓDZKIE,RAWSKI,RAWA MAZOWIECKA,ALICJA,KOBIETA,2
1013011,ŁÓDZKIE,RAWSKI,RAWA MAZOWIECKA,ADRIANNA,KOBIETA,2
1013011,ŁÓDZKIE,RAWSKI,RAWA MAZOWIECKA,MARCELINA,KOBIETA,2
1013011,ŁÓDZKIE,RAWSKI,RAWA MAZOWIECKA,NIKODEM,MĘŻCZYZNA,12
1013011,ŁÓDZKIE,RAWSKI,RAWA MAZOWIECKA,ANTONI,MĘŻCZYZNA,10
1013011,ŁÓDZKIE,RAWSKI,RAWA MAZOWIECKA,JAKUB,MĘŻCZYZNA,10
1013011,ŁÓDZKIE,RAWSKI,RAWA MAZOWIECKA,ALEKSANDER,MĘŻCZYZNA,9
1013011,ŁÓDZKIE,RAWSKI,RAWA MAZOWIECKA,FRANCISZEK,MĘŻCZYZNA,9
1013011,ŁÓDZKIE,RAWSKI,RAWA MAZOWIECKA,JAN,MĘŻCZYZNA,7
1013011,ŁÓDZKIE,RAWSKI,RAWA MAZOWIECKA,SZYMON,MĘŻCZYZNA,7
1013011,ŁÓDZKIE,RAWSKI,RAWA MAZOWIECKA,MIKOŁAJ,MĘŻCZYZNA,6
1013011,ŁÓDZKIE,RAWSKI,RAWA MAZOWIECKA,TYMON,MĘŻCZYZNA,6
1013011,ŁÓDZKIE,RAWSKI,RAWA MAZOWIECKA,MARCEL,MĘŻCZYZNA,5
1013011,ŁÓDZKIE,RAWSKI,RAWA MAZOWIECKA,FILIP,MĘŻCZYZNA,5
1013011,ŁÓDZKIE,RAWSKI,RAWA MAZOWIECKA,OLIWIER,MĘŻCZYZNA,5
1013011,ŁÓDZKIE,RAWSKI,RAWA MAZOWIECKA,WOJCIECH,MĘŻCZYZNA,5
1013011,ŁÓDZKIE,RAWSKI,RAWA MAZOWIECKA,IGNACY,MĘŻCZYZNA,5
1013011,ŁÓDZKIE,RAWSKI,RAWA MAZOWIECKA,GABRIEL,MĘŻCZYZNA,5
1013011,ŁÓDZKIE,RAWSKI,RAWA MAZOWIECKA,LEON,MĘŻCZYZNA,4
1013011,ŁÓDZKIE,RAWSKI,RAWA MAZOWIECKA,STANISŁAW,MĘŻCZYZNA,4
1013011,ŁÓDZKIE,RAWSKI,RAWA MAZOWIECKA,KRZYSZTOF,MĘŻCZYZNA,4
1013011,ŁÓDZKIE,RAWSKI,RAWA MAZOWIECKA,OSKAR,MĘŻCZYZNA,4
1013011,ŁÓDZKIE,RAWSKI,RAWA MAZOWIECKA,TYMOTEUSZ,MĘŻCZYZNA,4
1013011,ŁÓDZKIE,RAWSKI,RAWA MAZOWIECKA,DAVID,MĘŻCZYZNA,3
1013011,ŁÓDZKIE,RAWSKI,RAWA MAZOWIECKA,WIKTOR,MĘŻCZYZNA,3
1013011,ŁÓDZKIE,RAWSKI,RAWA MAZOWIECKA,KACPER,MĘŻCZYZNA,3
1013011,ŁÓDZKIE,RAWSKI,RAWA MAZOWIECKA,WITOLD,MĘŻCZYZNA,2
1013011,ŁÓDZKIE,RAWSKI,RAWA MAZOWIECKA,BARTOSZ,MĘŻCZYZNA,2
1013011,ŁÓDZKIE,RAWSKI,RAWA MAZOWIECKA,GRZEGORZ,MĘŻCZYZNA,2
1013011,ŁÓDZKIE,RAWSKI,RAWA MAZOWIECKA,JULIAN,MĘŻCZYZNA,2
1013011,ŁÓDZKIE,RAWSKI,RAWA MAZOWIECKA,BORYS,MĘŻCZYZNA,2
1013011,ŁÓDZKIE,RAWSKI,RAWA MAZOWIECKA,RAFAŁ,MĘŻCZYZNA,2
1013011,ŁÓDZKIE,RAWSKI,RAWA MAZOWIECKA,BŁAŻEJ,MĘŻCZYZNA,2
1013011,ŁÓDZKIE,RAWSKI,RAWA MAZOWIECKA,DANIEL,MĘŻCZYZNA,2
1014011,ŁÓDZKIE,SIERADZKI,SIERADZ,ZOFIA,KOBIETA,20
1014011,ŁÓDZKIE,SIERADZKI,SIERADZ,MAJA,KOBIETA,19
1014011,ŁÓDZKIE,SIERADZKI,SIERADZ,ZUZANNA,KOBIETA,13
1014011,ŁÓDZKIE,SIERADZKI,SIERADZ,HANNA,KOBIETA,12
1014011,ŁÓDZKIE,SIERADZKI,SIERADZ,LAURA,KOBIETA,12
1014011,ŁÓDZKIE,SIERADZKI,SIERADZ,POLA,KOBIETA,12
1014011,ŁÓDZKIE,SIERADZKI,SIERADZ,KORNELIA,KOBIETA,11
1014011,ŁÓDZKIE,SIERADZKI,SIERADZ,NELA,KOBIETA,11
1014011,ŁÓDZKIE,SIERADZKI,SIERADZ,MARIA,KOBIETA,10
1014011,ŁÓDZKIE,SIERADZKI,SIERADZ,ALICJA,KOBIETA,10
1014011,ŁÓDZKIE,SIERADZKI,SIERADZ,OLIWIA,KOBIETA,9
1014011,ŁÓDZKIE,SIERADZKI,SIERADZ,AMELIA,KOBIETA,9
1014011,ŁÓDZKIE,SIERADZKI,SIERADZ,GABRIELA,KOBIETA,8
1014011,ŁÓDZKIE,SIERADZKI,SIERADZ,MICHALINA,KOBIETA,8
1014011,ŁÓDZKIE,SIERADZKI,SIERADZ,BLANKA,KOBIETA,8
1014011,ŁÓDZKIE,SIERADZKI,SIERADZ,MIA,KOBIETA,7
1014011,ŁÓDZKIE,SIERADZKI,SIERADZ,MARCELINA,KOBIETA,7
1014011,ŁÓDZKIE,SIERADZKI,SIERADZ,NADIA,KOBIETA,6
1014011,ŁÓDZKIE,SIERADZKI,SIERADZ,IGA,KOBIETA,6
1014011,ŁÓDZKIE,SIERADZKI,SIERADZ,WIKTORIA,KOBIETA,5
1014011,ŁÓDZKIE,SIERADZKI,SIERADZ,HELENA,KOBIETA,5
1014011,ŁÓDZKIE,SIERADZKI,SIERADZ,EMILIA,KOBIETA,5
1014011,ŁÓDZKIE,SIERADZKI,SIERADZ,LENA,KOBIETA,5
1014011,ŁÓDZKIE,SIERADZKI,SIERADZ,ANTONINA,KOBIETA,5
1014011,ŁÓDZKIE,SIERADZKI,SIERADZ,KAJA,KOBIETA,5
1014011,ŁÓDZKIE,SIERADZKI,SIERADZ,JULIA,KOBIETA,5
1014011,ŁÓDZKIE,SIERADZKI,SIERADZ,NATALIA,KOBIETA,4
1014011,ŁÓDZKIE,SIERADZKI,SIERADZ,BARBARA,KOBIETA,4
1014011,ŁÓDZKIE,SIERADZKI,SIERADZ,WERONIKA,KOBIETA,4
1014011,ŁÓDZKIE,SIERADZKI,SIERADZ,JAŚMINA,KOBIETA,4
1014011,ŁÓDZKIE,SIERADZKI,SIERADZ,KINGA,KOBIETA,3
1014011,ŁÓDZKIE,SIERADZKI,SIERADZ,KALINA,KOBIETA,3
1014011,ŁÓDZKIE,SIERADZKI,SIERADZ,GAJA,KOBIETA,3
1014011,ŁÓDZKIE,SIERADZKI,SIERADZ,ŁUCJA,KOBIETA,3
1014011,ŁÓDZKIE,SIERADZKI,SIERADZ,ANNA,KOBIETA,3
1014011,ŁÓDZKIE,SIERADZKI,SIERADZ,JAGODA,KOBIETA,3
1014011,ŁÓDZKIE,SIERADZKI,SIERADZ,ELIZA,KOBIETA,3
1014011,ŁÓDZKIE,SIERADZKI,SIERADZ,AURELIA,KOBIETA,3
1014011,ŁÓDZKIE,SIERADZKI,SIERADZ,ANIELA,KOBIETA,3
1014011,ŁÓDZKIE,SIERADZKI,SIERADZ,ROZALIA,KOBIETA,3
1014011,ŁÓDZKIE,SIERADZKI,SIERADZ,IDA,KOBIETA,2
1014011,ŁÓDZKIE,SIERADZKI,SIERADZ,EMMA,KOBIETA,2
1014011,ŁÓDZKIE,SIERADZKI,SIERADZ,MAŁGORZATA,KOBIETA,2
1014011,ŁÓDZKIE,SIERADZKI,SIERADZ,SARA,KOBIETA,2
1014011,ŁÓDZKIE,SIERADZKI,SIERADZ,ANASTAZJA,KOBIETA,2
1014011,ŁÓDZKIE,SIERADZKI,SIERADZ,ZOJA,KOBIETA,2
1014011,ŁÓDZKIE,SIERADZKI,SIERADZ,NIKOLA,KOBIETA,2
1014011,ŁÓDZKIE,SIERADZKI,SIERADZ,KLARA,KOBIETA,2
1014011,ŁÓDZKIE,SIERADZKI,SIERADZ,WANDA,KOBIETA,2
1014011,ŁÓDZKIE,SIERADZKI,SIERADZ,NIKODEM,MĘŻCZYZNA,21
1014011,ŁÓDZKIE,SIERADZKI,SIERADZ,JAN,MĘŻCZYZNA,21
1014011,ŁÓDZKIE,SIERADZKI,SIERADZ,IGNACY,MĘŻCZYZNA,15
1014011,ŁÓDZKIE,SIERADZKI,SIERADZ,LEON,MĘŻCZYZNA,14
1014011,ŁÓDZKIE,SIERADZKI,SIERADZ,ANTONI,MĘŻCZYZNA,14
1014011,ŁÓDZKIE,SIERADZKI,SIERADZ,MIKOŁAJ,MĘŻCZYZNA,13
1014011,ŁÓDZKIE,SIERADZKI,SIERADZ,WOJCIECH,MĘŻCZYZNA,11
1014011,ŁÓDZKIE,SIERADZKI,SIERADZ,FRANCISZEK,MĘŻCZYZNA,11
1014011,ŁÓDZKIE,SIERADZKI,SIERADZ,SZYMON,MĘŻCZYZNA,11
1014011,ŁÓDZKIE,SIERADZKI,SIERADZ,ALEKSANDER,MĘŻCZYZNA,11
1014011,ŁÓDZKIE,SIERADZKI,SIERADZ,OLIWIER,MĘŻCZYZNA,10
1014011,ŁÓDZKIE,SIERADZKI,SIERADZ,ADAM,MĘŻCZYZNA,9
1014011,ŁÓDZKIE,SIERADZKI,SIERADZ,STANISŁAW,MĘŻCZYZNA,8
1014011,ŁÓDZKIE,SIERADZKI,SIERADZ,FILIP,MĘŻCZYZNA,8
1014011,ŁÓDZKIE,SIERADZKI,SIERADZ,MAKSYMILIAN,MĘŻCZYZNA,7
1014011,ŁÓDZKIE,SIERADZKI,SIERADZ,IGOR,MĘŻCZYZNA,7
1014011,ŁÓDZKIE,SIERADZKI,SIERADZ,MIŁOSZ,MĘŻCZYZNA,6
1014011,ŁÓDZKIE,SIERADZKI,SIERADZ,JAKUB,MĘŻCZYZNA,6
1014011,ŁÓDZKIE,SIERADZKI,SIERADZ,NATAN,MĘŻCZYZNA,6
1014011,ŁÓDZKIE,SIERADZKI,SIERADZ,MARCEL,MĘŻCZYZNA,5
1014011,ŁÓDZKIE,SIERADZKI,SIERADZ,JULIAN,MĘŻCZYZNA,5
1014011,ŁÓDZKIE,SIERADZKI,SIERADZ,TYMON,MĘŻCZYZNA,5
